77,20,17,8,8,20
76,20,33,9,9,20
75,19,39,1,1,20
74,19,15,2,2,20
73,19,44,3,3,20
72,19,31,4,4,20
71,19,87,5,5,20
70,19,35,6,6,20
69,19,4,7,7,20
68,19,46,8,8,20
67,19,3,9,9,20
66,18,25,1,1,20
65,18,7,2,2,20
64,18,83,3,3,20
63,18,70,4,4,20
62,18,19,5,5,20
61,18,38,6,6,20
60,18,34,7,7,20
59,18,68,8,8,20
58,18,65,9,9,20
57,17,14,1,1,20
56,17,75,2,2,20
55,17,39,3,3,20
54,17,15,4,4,20
53,17,87,5,5,20
52,17,29,6,6,20
51,17,4,7,7,20
50,17,46,8,8,20
49,17,56,9,9,20
100741,16,232,7,7,20
100740,16,1,8,8,20
100739,16,3,9,9,20
100723,15,225,7,7,20
100722,15,43,8,8,20
100721,15,223,9,9,20
42,12,25,1,1,20
41,12,7,2,2,20
40,12,90,3,3,20
39,12,45,4,4,20
38,12,34,5,5,20
37,12,47,6,6,20
36,12,19,7,7,20
35,12,68,8,8,20
34,12,65,9,9,20
100732,11,228,7,7,20
100731,11,227,8,8,20
100730,11,226,9,9,20
30,8,76,1,1,20
29,8,81,2,2,20
28,8,80,3,3,20
27,8,88,4,4,20
26,8,83,5,5,20
25,8,2,6,6,20
24,8,67,7,7,20
23,8,13,8,8,20
22,8,33,9,9,20
100783,6,219,8,8,20
100782,6,26,9,9,20
100712,92,26,9,9,20
18,4,80,1,1,20
17,4,47,2,2,20
16,4,81,3,3,20
15,4,88,4,4,20
14,4,2,5,5,20
13,4,21,6,6,20
12,4,76,7,7,20
11,4,13,8,8,20
10,4,26,9,9,20
9,3,25,1,1,20
8,3,6,2,2,20
7,3,81,3,3,20
6,3,70,4,4,20
5,3,19,5,5,20
4,3,47,6,6,20
3,3,2,7,7,20
2,3,21,8,8,20
1,3,26,9,9,20
408,63,214,10,10,20
407,63,47,11,11,20
406,63,218,11,11,20
405,63,61,12,12,20
404,60,53,1,1,20
403,60,64,2,2,20
402,60,59,3,3,20
401,60,89,8,8,20
400,60,40,9,9,20
290,63,26,12,12,20
291,63,21,11,11,20
292,63,92,10,10,20
293,63,6,11,11,20
294,63,101,10,10,20
295,64,166,9,9,20
296,64,125,8,8,20
297,64,126,7,7,20
298,64,201,2,2,20
299,64,128,6,6,20
300,64,129,5,5,20
301,64,130,3,3,20
302,64,131,4,4,20
303,64,132,1,1,20
304,65,180,9,9,20
305,65,138,7,7,20
306,65,134,8,8,20
307,65,202,5,5,20
308,65,136,6,6,20
309,65,137,3,3,20
310,65,203,1,1,20
311,65,143,2,2,20
312,65,135,4,4,20
313,66,93,12,12,20
314,66,141,11,11,20
315,66,142,10,10,20
316,66,139,11,11,20
317,66,144,10,10,20
318,66,145,11,11,20
319,66,146,11,11,20
320,66,147,11,11,20
321,66,148,10,10,20
323,69,207,9,9,20
324,70,151,6,6,20
325,69,152,1,1,20
326,67,153,8,8,20
329,68,181,3,3,20
331,71,158,4,4,20
332,71,159,7,7,20
334,69,161,8,8,20
335,71,162,1,1,20
336,71,163,8,8,20
337,71,164,3,3,20
344,67,172,7,7,20
345,68,173,7,7,20
346,70,174,5,5,20
347,68,175,1,1,20
348,68,176,8,8,20
349,68,177,4,4,20
350,68,178,6,6,20
351,68,179,5,5,20
352,70,180,4,4,20
353,67,156,1,1,20
354,70,182,2,2,20
355,70,183,1,1,20
356,67,184,4,4,20
357,70,185,3,3,20
358,70,186,7,7,20
359,67,187,2,2,20
360,68,188,2,2,20
361,69,189,5,5,20
362,67,190,6,6,20
363,69,192,6,6,20
364,70,193,8,8,20
365,71,194,2,2,20
366,67,195,5,5,20
367,69,196,2,2,20
368,67,197,3,3,20
380,68,138,9,9,20
370,73,26,9,9,20
371,73,2,8,8,20
372,73,19,3,3,20
373,73,31,2,2,20
374,73,25,1,1,20
375,74,66,9,9,20
376,74,200,8,8,20
377,74,83,3,3,20
378,74,199,2,2,20
379,74,122,1,1,20
381,70,93,9,9,20
382,67,129,9,9,20
383,66,206,10,10,20
384,69,208,7,7,20
385,69,209,4,4,20
386,69,150,3,3,20
387,71,211,9,9,20
388,71,210,6,6,20
389,71,168,5,5,20
390,41,26,12,12,20
391,41,212,12,12,20
392,41,213,11,11,20
393,41,101,10,10,20
394,41,214,11,11,20
395,41,62,10,10,20
396,41,215,11,11,20
397,41,216,10,10,20
398,41,21,11,11,20
399,41,217,10,10,20
409,63,62,10,10,20
410,75,47,11,11,20
411,76,106,11,11,20
412,75,81,11,11,20
413,75,121,11,11,20
448,53,12,2,2,20
447,53,79,3,3,20
446,53,9,4,4,20
445,53,16,5,5,20
444,53,49,6,6,20
443,53,43,7,7,20
440,25,25,1,1,20
439,25,66,2,2,20
432,25,65,9,9,20
100800,80,31,1,1,20
100799,80,174,2,2,20
100798,80,199,3,3,20
100797,80,19,4,4,20
100796,80,176,5,5,20
100795,80,173,6,6,20
100794,80,6,7,7,20
100793,80,2,8,8,20
449,53,93,1,1,20
100792,80,66,9,9,20
100650,81,40,9,9,20
100651,81,32,8,8,20
100652,81,130,7,7,20
100653,81,136,6,6,20
100654,81,129,5,5,20
100655,81,131,4,4,20
100656,81,53,3,3,20
100657,81,201,2,2,20
100658,81,52,1,1,20
100659,82,138,9,9,20
100660,82,195,8,8,20
100661,82,175,7,7,20
100662,82,15,6,6,20
100663,82,179,5,5,20
100664,82,178,4,4,20
100665,82,181,3,3,20
100666,82,185,2,2,20
100667,82,122,1,1,20
100668,83,166,9,9,20
100669,83,36,8,8,20
100670,83,126,7,7,20
100671,83,139,6,6,20
100672,83,203,5,5,20
100673,83,128,4,4,20
100674,83,202,3,3,20
100675,83,143,2,2,20
100676,83,132,1,1,20
100677,84,207,9,9,20
100678,84,51,8,8,20
100679,84,27,7,7,20
100680,84,182,6,6,20
100681,84,177,5,5,20
100682,84,187,4,4,20
100683,84,183,3,3,20
100684,84,180,2,2,20
100685,84,198,1,1,20
100686,85,93,9,9,20
100687,85,164,8,8,20
100688,85,162,7,7,20
100689,85,192,6,6,20
100690,85,163,5,5,20
100691,85,210,4,4,20
100692,85,209,3,3,20
100693,85,197,2,2,20
100694,85,152,1,1,20
100695,28,68,8,8,20
100696,28,76,7,7,20
100698,28,88,6,6,20
100699,28,219,5,5,20
100700,28,47,4,4,20
100701,28,19,1,1,20
100702,87,17,11,11,20
100724,15,16,6,6,20
100720,92,80,1,1,20
100719,92,88,2,2,20
100718,92,222,3,3,20
100717,92,13,4,4,20
100716,92,76,5,5,20
100715,92,220,6,6,20
100714,92,221,7,7,20
100713,92,219,8,8,20
100725,15,91,5,5,20
100726,15,11,4,4,20
100727,15,224,3,3,20
100728,15,107,2,2,20
100729,15,49,1,1,20
100733,11,229,6,6,20
100734,11,19,5,5,20
100735,11,70,4,4,20
100736,11,230,3,3,20
100737,11,47,2,2,20
100738,11,231,1,1,20
100742,16,233,6,6,20
100743,16,100,5,5,20
100744,16,57,4,4,20
100745,16,41,3,3,20
100746,16,65,2,2,20
100747,16,94,1,1,20
100748,14,124,9,9,20
100749,14,124,8,8,20
100750,14,124,7,7,20
100751,14,124,6,6,20
100752,14,124,5,5,20
100753,14,124,4,4,20
100754,14,124,3,3,20
100755,14,124,2,2,20
100756,14,124,1,1,20
100760,27,45,6,6,20
100761,27,21,5,5,20
100762,27,124,4,4,20
100763,27,124,3,3,20
100764,27,124,2,2,20
100765,27,124,1,1,20
100766,13,124,9,9,20
100767,13,38,8,8,20
100768,13,124,7,7,20
100769,13,124,6,6,20
100770,13,19,5,5,20
100771,13,124,4,4,20
100772,13,124,3,3,20
100773,13,124,2,2,20
100774,13,124,1,1,20
100775,68,6,0,0,20
100776,68,27,0,0,20
100777,64,53,0,0,20
100778,64,36,0,0,20
100779,19,21,0,0,20
100780,70,6,0,0,20
100781,70,27,0,0,20
100784,6,13,7,7,20
100785,6,235,6,6,20
100786,6,221,5,5,20
100787,6,88,4,4,20
100788,6,76,3,3,20
100789,6,21,2,2,20
100790,6,222,1,1,20
100801,80,236,0,0,20
100803,97,56,9,9,20
100804,97,135,8,8,20
100805,97,134,6,6,20
100806,97,237,4,4,20
100807,97,144,7,7,20
100808,97,141,2,2,20
100809,97,127,5,5,20
100810,97,142,3,3,20
100811,97,206,1,1,20
100817,101,17,-1,-1,20
100814,98,66,-1,-1,20
100815,99,32,-1,-1,20
100816,100,81,-1,-1,20
100818,1,236,0,0,20
100819,102,236,-1,-1,20
100820,103,98,-1,-1,20
100821,104,39,-1,-1,20
100822,105,93,-1,-1,20
100823,106,2,-1,-1,20
100824,107,29,-1,-1,20
100825,108,40,-1,-1,20
100826,80,81,0,0,20
100827,80,215,0,0,20
100828,80,216,0,0,20
100829,80,214,0,0,20
100830,80,218,0,0,20
100831,82,236,0,0,20
100832,82,21,0,0,20
100833,82,47,0,0,20
100834,82,76,0,0,20
100858,114,124,9,9,20
100836,84,236,0,0,20
100837,84,76,0,0,20
100838,84,70,0,0,20
100839,84,21,0,0,20
100840,85,76,0,0,20
100841,85,70,0,0,20
100842,85,27,0,0,20
100843,109,236,-1,-1,20
100844,110,124,-1,-1,20
100845,111,56,-1,-1,20
100846,112,124,9,9,20
100847,112,124,8,8,20
100848,112,124,7,7,20
100849,112,124,6,6,20
100850,112,124,5,5,20
100851,112,124,4,4,20
100852,112,47,3,3,20
100853,112,124,2,2,20
100854,112,124,1,1,20
100860,114,124,7,7,20
100859,114,124,8,8,20
100861,114,124,6,6,20
100862,114,121,5,5,20
100863,114,124,4,4,20
100864,114,124,3,3,20
100865,114,124,2,2,20
100866,114,124,1,1,20
100867,115,124,9,9,20
100868,115,124,8,8,20
100869,115,124,7,7,20
100870,115,124,6,6,20
100871,115,124,5,5,20
100872,115,124,4,4,20
100873,115,124,3,3,20
100874,115,106,2,2,20
100875,115,124,1,1,20
100909,121,241,12,12,20
100908,121,214,11,11,20
100907,63,76,10,10,20
100906,63,174,10,10,20
100905,63,19,10,10,20
100904,63,31,11,11,20
100903,63,185,11,11,20
100927,63,70,11,11,20
100926,63,2,11,11,20
100885,117,66,9,9,20
100886,117,6,8,8,20
100887,117,106,7,7,20
100888,117,173,6,6,20
100889,117,47,1,1,20
100890,117,19,4,4,20
100891,117,199,5,5,20
100892,117,2,2,2,20
100893,117,31,3,3,20
100894,118,124,9,9,20
100895,118,124,8,8,20
100896,118,124,7,7,20
100897,118,124,6,6,20
100898,118,124,5,5,20
100899,118,17,6,6,20
100900,118,124,3,3,20
100901,118,124,2,2,20
100902,118,124,1,1,20
100925,121,101,10,10,20
100924,121,217,10,10,20
100923,121,239,10,10,20
100922,121,238,10,10,20
100921,121,240,11,11,20
100920,121,62,11,11,20
100919,121,215,11,11,20
100996,127,65,9,9,20
100994,126,143,2,2,20
100993,126,144,3,3,20
100985,123,162,1,1,20
100992,126,141,4,4,20
100984,123,177,7,7,20
100983,123,210,2,2,20
100991,126,203,5,5,20
100961,124,40,9,9,20
100982,123,187,5,5,20
100962,124,32,6,6,20
100990,126,139,6,6,20
100995,126,132,1,1,20
100989,126,246,7,7,20
100960,124,125,2,2,20
100988,126,128,8,8,20
100959,124,126,3,3,20
100981,123,209,4,4,20
100987,126,166,9,9,20
100986,124,81,0,0,20
100980,123,153,6,6,20
101038,132,173,3,3,20
100978,123,51,8,8,20
100969,125,200,8,8,20
100965,124,130,7,7,20
100977,123,56,9,9,20
100964,124,136,4,4,20
100968,125,138,9,9,20
100963,124,79,5,5,20
100966,124,52,1,1,20
100967,124,129,8,8,20
100970,125,198,7,7,20
100971,125,176,6,6,20
100972,125,179,5,5,20
100973,125,185,4,4,20
100974,125,181,3,3,20
100975,125,182,2,2,20
100976,125,175,1,1,20
100997,127,49,8,8,20
100998,127,93,7,7,20
100999,127,89,6,6,20
101000,127,1,3,3,20
101001,127,201,2,2,20
101002,127,59,5,5,20
101003,127,9,4,4,20
101004,127,12,1,1,20
101005,128,200,9,9,20
101006,128,134,8,8,20
101007,128,202,7,7,20
101008,128,141,2,2,20
101009,128,142,3,3,20
101010,128,203,1,1,20
101011,128,245,6,6,20
101012,128,243,4,4,20
101013,128,244,5,5,20
101014,117,240,0,0,20
101015,129,26,9,9,20
101016,129,121,6,6,20
101017,129,70,2,2,20
101018,129,38,4,4,20
101019,129,25,7,7,20
101020,129,83,5,5,20
101021,129,122,3,3,20
101022,129,174,1,1,20
101023,129,81,8,8,20
101024,130,61,9,9,20
101025,130,35,6,6,20
101026,130,66,2,2,20
101027,130,46,8,8,20
101028,130,15,4,4,20
101029,130,34,7,7,20
101030,130,87,5,5,20
101031,130,27,3,3,20
101032,130,39,1,1,20
101033,123,192,3,3,20
101037,132,247,8,8,20
101036,132,138,9,9,20
101039,132,2,2,2,20
101040,132,174,1,1,20
101042,133,207,9,9,20
101043,133,195,8,8,20
101044,133,51,7,7,20
101045,133,182,6,6,20
101046,133,181,5,5,20
101047,133,249,4,4,20
101048,133,248,3,3,20
101049,133,210,2,2,20
101050,133,183,1,1,20
101051,135,124,9,9,20
101052,135,197,8,8,20
101053,135,177,3,3,20
101054,135,209,2,2,20
101055,135,187,1,1,20
101056,137,166,9,9,20
101057,137,32,8,8,20
101058,137,130,3,3,20
101059,137,129,2,2,20
101060,137,53,1,1,20
101061,138,162,9,9,20
101062,138,128,8,8,20
101063,138,252,7,7,20
101064,138,201,6,6,20
101065,138,253,5,5,20
101066,138,254,4,4,20
101067,138,203,3,3,20
101068,138,143,2,2,20
101069,138,126,1,1,20
101256,162,124,9,9,20
101257,162,124,8,8,20
101072,139,31,0,0,20
101073,140,106,0,0,20
101074,141,256,9,9,20
101075,141,257,8,8,20
101076,141,258,7,7,20
101077,141,259,6,6,20
101078,141,260,5,5,20
101079,141,261,4,4,20
101080,141,262,3,3,20
101081,141,263,2,2,20
101082,141,264,1,1,20
101083,142,265,9,9,20
101084,142,266,8,8,20
101085,142,267,7,7,20
101086,142,268,6,6,20
101087,142,269,5,5,20
101088,142,270,4,4,20
101089,142,271,3,3,20
101090,142,272,2,2,20
101091,142,273,1,1,20
101092,143,274,9,9,20
101093,143,275,8,8,20
101094,143,276,7,7,20
101095,143,277,6,6,20
101096,143,278,5,5,20
101097,143,279,4,4,20
101098,143,280,3,3,20
101099,143,281,2,2,20
101100,143,40,1,1,20
101101,144,282,9,9,20
101102,144,283,8,8,20
101103,144,284,7,7,20
101104,144,285,6,6,20
101105,144,286,5,5,20
101106,144,287,4,4,20
101107,144,288,3,3,20
101108,144,289,2,2,20
101109,144,290,1,1,20
101110,145,132,9,9,20
101111,145,291,8,8,20
101112,145,292,7,7,20
101113,145,293,6,6,20
101114,145,294,5,5,20
101115,145,295,4,4,20
101116,145,296,3,3,20
101117,145,297,2,2,20
101118,145,166,1,1,20
101119,146,194,9,9,20
101120,146,318,8,8,20
101121,146,301,7,7,20
101122,146,330,6,6,20
101123,146,303,5,5,20
101124,146,322,4,4,20
101125,146,325,3,3,20
101126,146,305,2,2,20
101127,146,323,1,1,20
101128,147,175,9,9,20
101129,147,306,8,8,20
101130,147,315,7,7,20
101131,147,321,6,6,20
101132,147,312,5,5,20
101133,147,329,4,4,20
101134,147,331,3,3,20
101135,147,333,2,2,20
101136,147,298,1,1,20
101137,148,274,9,9,20
101138,148,244,8,8,20
101139,148,324,7,7,20
101140,148,311,6,6,20
101141,148,300,5,5,20
101142,148,332,4,4,20
101143,148,304,3,3,20
101144,148,302,2,2,20
101145,148,308,1,1,20
101146,149,162,9,9,20
101147,149,328,8,8,20
101148,149,310,7,7,20
101149,149,320,6,6,20
101150,149,316,5,5,20
101151,149,314,4,4,20
101152,149,327,3,3,20
101153,149,319,2,2,20
101154,149,317,1,1,20
101155,150,124,9,9,20
101156,150,309,8,8,20
101157,150,336,7,7,20
101158,150,313,6,6,20
101159,150,307,5,5,20
101160,150,326,4,4,20
101161,150,334,3,3,20
101162,150,335,2,2,20
101163,150,337,1,1,20
101164,151,202,9,9,20
101165,151,200,8,8,20
101166,151,198,7,7,20
101167,151,176,6,6,20
101168,151,179,5,5,20
101169,151,209,4,4,20
101170,151,185,3,3,20
101171,151,197,2,2,20
101172,151,177,1,1,20
101173,152,162,9,9,20
101174,152,173,8,8,20
101175,152,176,7,7,20
101176,152,181,6,6,20
101177,152,31,5,5,20
101178,152,286,4,4,20
101179,152,185,3,3,20
101180,152,27,2,2,20
101181,152,200,1,1,20
101182,153,256,9,9,20
101183,153,262,8,8,20
101184,153,182,7,7,20
101185,153,258,6,6,20
101186,153,261,5,5,20
101187,153,177,4,4,20
101188,153,195,3,3,20
101189,153,264,2,2,20
101190,153,285,1,1,20
101191,154,166,9,9,20
101192,154,129,8,8,20
101193,154,130,7,7,20
101194,154,201,6,6,20
101195,154,314,5,5,20
101196,154,322,4,4,20
101197,154,325,3,3,20
101198,154,318,2,2,20
101199,154,203,1,1,20
101200,155,252,9,9,20
101201,155,257,8,8,20
101202,155,261,6,6,20
101203,155,183,5,5,20
101204,155,263,4,4,20
101205,155,292,3,3,20
101245,155,179,7,7,20
101207,155,272,2,2,20
101208,155,248,1,1,20
101209,156,282,9,9,20
101210,156,270,8,8,20
101211,156,192,7,7,20
101212,156,197,6,6,20
101213,156,267,5,5,20
101214,156,281,4,4,20
101215,156,288,3,3,20
101216,156,283,2,2,20
101217,156,273,1,1,20
101218,157,175,9,9,20
101219,157,128,8,8,20
101220,157,331,7,7,20
101221,157,339,6,6,20
101222,157,332,5,5,20
101223,157,254,4,4,20
101224,157,300,3,3,20
101225,157,333,2,2,20
101226,157,321,1,1,20
101227,158,194,9,9,20
101228,158,327,8,8,20
101229,158,316,7,7,20
101230,158,244,6,6,20
101231,158,307,5,5,20
101232,158,311,4,4,20
101233,158,302,3,3,20
101234,158,141,2,2,20
101235,158,320,1,1,20
101236,159,265,9,9,20
101237,159,328,8,8,20
101238,159,336,7,7,20
101239,159,319,6,6,20
101240,159,309,5,5,20
101241,159,319,4,4,20
101242,159,309,3,3,20
101243,159,326,2,2,20
101244,159,337,1,1,20
101246,160,274,9,9,20
101247,160,210,8,8,20
101248,160,276,7,7,20
101249,160,279,6,6,20
101250,160,290,5,5,20
101251,160,271,4,4,20
101252,160,280,3,3,20
101253,160,275,2,2,20
101254,160,287,1,1,20
101255,161,106,8,8,20
101258,162,124,7,7,20
101259,162,124,6,6,20
101260,162,124,5,5,20
101261,162,124,4,4,20
101262,162,124,3,3,20
101263,162,124,2,2,20
101264,162,124,1,1,20
101265,163,162,9,9,20
101266,163,185,8,8,20
101267,163,27,7,7,20
101268,163,121,6,6,20
101269,163,173,5,5,20
101270,163,106,4,4,20
101271,163,179,3,3,20
101272,163,31,2,2,20
101273,163,264,1,1,20
101274,164,207,9,9,20
101275,164,210,8,8,20
101276,164,183,7,7,20
101277,164,182,6,6,20
101278,164,286,5,5,20
101279,164,292,4,4,20
101280,164,192,3,3,20
101281,164,261,2,2,20
101282,164,248,1,1,20
101283,167,265,9,9,20
101284,167,327,8,8,20
101285,167,336,7,7,20
101286,167,311,6,6,20
101287,167,316,5,5,20
101288,167,319,4,4,20
101289,167,337,3,3,20
101290,167,335,2,2,20
101291,167,142,1,1,20
101292,168,121,5,5,20
101293,169,121,0,0,20
101294,170,194,9,9,20
101295,170,128,8,8,20
101296,170,331,7,7,20
101297,170,339,6,6,20
101298,170,332,5,5,20
101299,170,314,4,4,20
101300,170,307,3,3,20
101301,170,254,2,2,20
101302,170,321,1,1,20
101303,171,166,9,9,20
101304,171,318,8,8,20
101305,171,322,6,6,20
101306,171,130,5,5,20
101307,171,32,4,4,20
101308,171,325,3,3,20
101309,171,201,2,2,20
101310,171,53,1,1,20
101311,171,129,7,7,20
101312,172,256,9,9,20
101313,172,51,8,8,20
101314,172,288,7,7,20
101315,172,283,6,6,20
101316,172,267,5,5,20
101364,172,124,4,4,20
101318,172,275,3,3,20
101319,172,281,2,2,20
101320,172,273,1,1,20
101348,177,261,2,2,20
101322,173,31,8,8,20
101346,177,292,8,8,20
101345,177,207,9,9,20
101347,177,286,3,3,20
101336,175,247,8,8,20
101342,176,31,1,1,20
101331,174,185,8,8,20
101341,176,185,8,8,20
101349,177,183,1,1,20
101350,178,162,9,9,20
101351,178,185,8,8,20
101352,178,173,3,3,20
101353,178,31,2,2,20
101354,178,179,1,1,20
101355,179,124,9,9,20
101356,179,124,8,8,20
101357,179,124,7,7,20
101358,179,124,6,6,20
101359,179,124,5,5,20
101360,179,124,4,4,20
101361,179,124,3,3,20
101362,179,124,2,2,20
101363,179,124,1,1,20
101365,172,176,0,0,20
101366,172,15,0,0,20
101367,172,247,0,0,20
101368,172,2,0,0,20
101369,180,124,-1,-1,20
101370,181,73,9,9,20
101371,181,124,8,8,20
101372,181,124,7,7,20
101373,181,124,6,6,20
101374,181,124,5,5,20
101375,181,124,4,4,20
101376,181,124,3,3,20
101377,181,124,2,2,20
101378,181,124,1,1,20
101379,182,124,-1,-1,20
101380,182,124,0,0,20
101381,182,124,0,0,20
101382,183,124,9,9,20
101383,183,124,8,8,20
101384,183,124,7,7,20
101385,183,273,6,6,20
101386,183,124,5,5,20
101387,183,124,4,4,20
101388,183,124,3,3,20
101389,183,124,2,2,20
101390,183,124,1,1,20
101391,184,179,9,9,20
101392,184,124,8,8,20
101393,184,124,7,7,20
101394,184,124,6,6,20
101395,184,124,5,5,20
101396,184,124,4,4,20
101397,184,124,3,3,20
101398,184,124,2,2,20
101399,184,124,1,1,20
101400,185,124,9,9,20
101401,185,124,8,8,20
101402,185,124,7,7,20
101403,185,124,6,6,20
101404,185,124,5,5,20
101405,185,124,4,4,20
101406,185,124,3,3,20
101407,185,124,2,2,20
101408,185,124,1,1,20
101409,186,124,9,9,20
101410,186,124,8,8,20
101411,186,124,7,7,20
101412,186,124,6,6,20
101413,186,124,5,5,20
101414,186,124,4,4,20
101415,186,124,3,3,20
101416,186,124,2,2,20
101417,186,124,1,1,20
101418,187,124,9,9,20
101419,187,124,8,8,20
101420,187,124,7,7,20
101421,187,124,6,6,20
101422,187,124,5,5,20
101423,187,124,4,4,20
101424,187,124,3,3,20
101425,187,124,2,2,20
101426,187,124,1,1,20
101427,188,124,9,9,20
101428,188,124,8,8,20
101429,188,124,7,7,20
101430,188,124,6,6,20
101431,188,124,5,5,20
101432,188,124,4,4,20
101433,188,124,3,3,20
101434,188,124,2,2,20
101435,188,124,1,1,20
101436,189,124,9,9,20
101437,189,124,8,8,20
101438,189,124,7,7,20
101439,189,124,6,6,20
101440,189,124,5,5,20
101441,189,124,4,4,20
101442,189,124,3,3,20
101443,189,124,2,2,20
101444,189,124,1,1,20
101445,190,317,9,9,20
101446,190,379,8,8,20
101447,190,381,7,7,20
101448,190,377,6,6,20
101449,190,380,5,5,20
101450,190,382,4,4,20
101451,190,376,3,3,20
101452,190,375,2,2,20
101453,190,378,1,1,20
101454,191,288,9,9,20
101455,191,360,8,8,20
101456,191,361,7,7,20
101457,191,371,6,6,20
101458,191,367,5,5,20
101459,191,359,4,4,20
101460,191,362,3,3,20
101461,191,370,2,2,20
101462,191,373,1,1,20
101463,192,327,9,9,20
101464,192,390,8,8,20
101465,192,384,7,7,20
101466,192,383,6,6,20
101467,192,387,5,5,20
101468,192,388,4,4,20
101469,192,386,3,3,20
101470,192,385,2,2,20
101471,192,389,1,1,20
101472,193,183,9,9,20
101473,193,351,8,8,20
101474,193,352,7,7,20
101475,193,355,6,6,20
101476,193,356,5,5,20
101477,193,350,4,4,20
101478,193,354,3,3,20
101479,193,353,2,2,20
101480,193,256,1,1,20
101481,194,415,9,9,20
101482,194,393,8,8,20
101483,194,395,7,7,20
101484,194,398,6,6,20
101485,194,397,5,5,20
101486,194,391,4,4,20
